"Country","Site","OTU","n_biosamples_positive","n_pcr_positive","n_pcr_total","mean_p_pcr","min_p_pcr","max_p_pcr","min_pcr_per_pos_biosample","max_pcr_per_pos_biosample","pcr_distribution","total_reads","p_pcr_pooled","pcr_spread_ratio","total_biosamples_at_site","total_pcr_at_site","p_empirical","theta","p_star","p_detect_site","confidence_score","reliability","confidence","Phylum","Class","Order","Family","Genus","Species"
"Denmark","Denmark_1","otu2136",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",201,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu2153",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",206,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu2158",1,3,3,1,1,1,3,3,"3",965,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu2160",2,6,6,1,1,1,6,6,"6",2008,1,1,3,9,0.666666666666667,0.666666666666667,1,0.962962962962963,0.65,"Reliable","High","Bacillariophyta","Mediophyceae","Eupodiscales","Parodontellaceae","Trieres",NA
"Denmark","Denmark_1","otu2171",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",301,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu2172",2,4,6,0.666666666666667,0.333333333333333,1,4,4,"4",1205,0.666666666666667,1,3,9,0.444444444444444,0.666666666666667,0.962962962962963,0.954107793715577,0.65,"Marginal","High",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu219",3,7,9,0.777777777777778,0.333333333333333,1,7,7,"7",2358,0.777777777777778,1,3,9,0.777777777777778,1,0.989026063100137,0.999998678438507,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu2201",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",171,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu22219",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",118,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu2336",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",326,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu234",2,6,6,1,1,1,6,6,"6",957,1,1,3,9,0.666666666666667,0.666666666666667,1,0.962962962962963,0.65,"Reliable","High",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu2372",1,3,3,1,1,1,3,3,"3",3070,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu24",3,9,9,1,1,1,9,9,"9",21285,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu2410",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",194,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu2429",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",266,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu245",2,6,6,1,1,1,6,6,"6",1911,1,1,3,9,0.666666666666667,0.666666666666667,1,0.962962962962963,0.65,"Reliable","High","Bacillariophyta","Mediophyceae","Lithodesmiales","Lithodesmiaceae","Ditylum","Ditylum brightwellii"
"Denmark","Denmark_1","otu24567",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",78,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Basidiomycota","Microbotryomycetes","Sporidiobolales",NA,NA,NA
"Denmark","Denmark_1","otu2500",2,5,6,0.833333333333333,0.666666666666667,1,5,5,"5",1418,0.833333333333333,1,3,9,0.555555555555556,0.666666666666667,0.99537037037037,0.961924600990514,0.65,"Reliable","High",NA,"Chrysophyceae","Chromulinales",NA,NA,NA
"Denmark","Denmark_1","otu2531",1,3,3,1,1,1,3,3,"3",5346,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low","Arthropoda","Hexanauplia","Harpacticoida","Tachidiidae","Tachidius","Tachidius discipes"
"Denmark","Denmark_1","otu2532",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",57,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu2533",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",56,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu2539",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",73,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemataceae",NA,NA
"Denmark","Denmark_1","otu25551",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",51,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu256",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",368,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu2587",1,3,3,1,1,1,3,3,"3",651,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low","Bacillariophyta","Coscinodiscophyceae","Stephanodiscales",NA,NA,NA
"Denmark","Denmark_1","otu26",2,6,6,1,1,1,6,6,"6",13021,1,1,3,9,0.666666666666667,0.666666666666667,1,0.962962962962963,0.65,"Reliable","High","Arthropoda","Thecostraca","Balanomorpha","Balanidae","Amphibalanus","Amphibalanus improvisus"
"Denmark","Denmark_1","otu262",3,3,9,0.333333333333333,0.333333333333333,0.333333333333333,3,3,"3",596,0.333333333333333,1,3,9,0.333333333333333,1,0.703703703703704,0.973987705126251,0.9,"Reliable","High",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu27",3,9,9,1,1,1,9,9,"9",127514,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu271",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",4149,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales",NA,NA,NA
"Denmark","Denmark_1","otu2762",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",73,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu2778",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",289,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Cnidaria",NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu2795",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",313,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu2842",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",71,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu289",3,9,9,1,1,1,9,9,"9",5915,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu2962",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",134,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu299",2,3,6,0.5,0.333333333333333,0.666666666666667,3,3,"3",337,0.5,1,3,9,0.333333333333333,0.666666666666667,0.875,0.927662037037037,0.65,"Marginal","High",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu3",3,9,9,1,1,1,9,9,"9",146767,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas","Micromonas pusilla"
"Denmark","Denmark_1","otu3021",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",476,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu3067",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",143,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu3068",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",563,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu3074",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",188,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu3110",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",414,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low","Annelida","Polychaeta","Spionida","Spionidae","Polydora","Polydora cornuta"
"Denmark","Denmark_1","otu319",2,4,6,0.666666666666667,0.333333333333333,1,4,4,"4",715,0.666666666666667,1,3,9,0.444444444444444,0.666666666666667,0.962962962962963,0.954107793715577,0.65,"Marginal","High",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu32",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",842,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu324",3,9,9,1,1,1,9,9,"9",2995,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu326",3,5,9,0.555555555555556,0.333333333333333,0.666666666666667,5,5,"5",661,0.555555555555556,1,3,9,0.555555555555556,1,0.912208504801097,0.999323360515401,0.9,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu3278",3,7,9,0.777777777777778,0.333333333333333,1,7,7,"7",2862,0.777777777777778,1,3,9,0.777777777777778,1,0.989026063100137,0.999998678438507,1,"Reliable","Very high","Rhodophyta","Florideophyceae",NA,NA,NA,NA
"Denmark","Denmark_1","otu328",3,3,9,0.333333333333333,0.333333333333333,0.333333333333333,3,3,"3",687,0.333333333333333,1,3,9,0.333333333333333,1,0.703703703703704,0.973987705126251,0.9,"Reliable","High",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu329",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",287,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu3292",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",52,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu33149",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",48,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu333",3,7,9,0.777777777777778,0.333333333333333,1,7,7,"7",5010,0.777777777777778,1,3,9,0.777777777777778,1,0.989026063100137,0.999998678438507,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu3339",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",233,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu340",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",370,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Bacillariophyta",NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu345",3,7,9,0.777777777777778,0.666666666666667,1,7,7,"7",1544,0.777777777777778,1,3,9,0.777777777777778,1,0.989026063100137,0.999998678438507,1,"Reliable","Very high","Bacillariophyta",NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu3460",2,5,6,0.833333333333333,0.666666666666667,1,5,5,"5",648,0.833333333333333,1,3,9,0.555555555555556,0.666666666666667,0.99537037037037,0.961924600990514,0.65,"Reliable","High",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu35",2,2,6,0.333333333333333,0.333333333333333,0.333333333333333,2,2,"2",334,0.333333333333333,1,3,9,0.222222222222222,0.666666666666667,0.703703703703704,0.850393552623904,0.65,"Unreliable","High","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemataceae","Skeletonema",NA
"Denmark","Denmark_1","otu3501",1,3,3,1,1,1,3,3,"3",1494,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu353",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",133,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu36",3,9,9,1,1,1,9,9,"9",23210,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu37",3,7,9,0.777777777777778,0.333333333333333,1,7,7,"7",2629,0.777777777777778,1,3,9,0.777777777777778,1,0.989026063100137,0.999998678438507,1,"Reliable","Very high","Bacillariophyta","Coscinodiscophyceae","Stephanodiscales","Stephanodiscaceae",NA,NA
"Denmark","Denmark_1","otu3760",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",120,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu3776",1,3,3,1,1,1,3,3,"3",3045,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low","Mollusca","Gastropoda","Nudibranchia","Calmidae","Calma","Calma gobioophaga"
"Denmark","Denmark_1","otu38",3,9,9,1,1,1,9,9,"9",2853,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Bacillariophyta","Coscinodiscophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","Chaetoceros socialis"
"Denmark","Denmark_1","otu3814",2,5,6,0.833333333333333,0.666666666666667,1,5,5,"5",1179,0.833333333333333,1,3,9,0.555555555555556,0.666666666666667,0.99537037037037,0.961924600990514,0.65,"Reliable","High",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu383",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",259,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Bacillariophyta",NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu3879",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",146,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu3979",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",61,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu4017",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",614,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu403",3,7,9,0.777777777777778,0.333333333333333,1,7,7,"7",1845,0.777777777777778,1,3,9,0.777777777777778,1,0.989026063100137,0.999998678438507,1,"Reliable","Very high","Bacillariophyta",NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu409",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",171,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Annelida","Polychaeta","Phyllodocida","Nereididae","Alitta","Alitta succinea"
"Denmark","Denmark_1","otu4097",2,5,6,0.833333333333333,0.666666666666667,1,5,5,"5",706,0.833333333333333,1,3,9,0.555555555555556,0.666666666666667,0.99537037037037,0.961924600990514,0.65,"Reliable","High","Bacillariophyta","Fragilariophyceae","Fragilariales",NA,NA,NA
"Denmark","Denmark_1","otu4189",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",184,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu4222",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",60,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu426",2,3,6,0.5,0.333333333333333,0.666666666666667,3,3,"3",267,0.5,1,3,9,0.333333333333333,0.666666666666667,0.875,0.927662037037037,0.65,"Marginal","High",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu4264",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",200,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low","Bacillariophyta","Coscinodiscophyceae","Chaetocerotales","Attheyaceae","Attheya","Attheya longicornis"
"Denmark","Denmark_1","otu4330",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",776,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu4378",2,6,6,1,1,1,6,6,"6",2137,1,1,3,9,0.666666666666667,0.666666666666667,1,0.962962962962963,0.65,"Reliable","High","Arthropoda","Arachnida","Trombidiformes","Trombiculidae",NA,NA
"Denmark","Denmark_1","otu44",2,3,6,0.5,0.333333333333333,0.666666666666667,3,3,"3",2427,0.5,1,3,9,0.333333333333333,0.666666666666667,0.875,0.927662037037037,0.65,"Marginal","High","Arthropoda","Hexanauplia","Calanoida","Acartiidae","Acartia","Acartia tonsa"
"Denmark","Denmark_1","otu449",3,9,9,1,1,1,9,9,"9",7947,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Denmark","Denmark_1","otu45",3,9,9,1,1,1,9,9,"9",15372,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Bacillariophyta","Coscinodiscophyceae","Rhizosoleniales","Rhizosoleniaceae","Guinardia","Guinardia delicatula"
"Denmark","Denmark_1","otu4509",1,3,3,1,1,1,3,3,"3",2189,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae",NA,NA
"Denmark","Denmark_1","otu4524",2,5,6,0.833333333333333,0.666666666666667,1,5,5,"5",798,0.833333333333333,1,3,9,0.555555555555556,0.666666666666667,0.99537037037037,0.961924600990514,0.65,"Reliable","High","Bacillariophyta","Bacillariophyceae","Naviculales","Pleurosigmataceae",NA,NA
